CITY_NAME,STATE_CODE,STATE_NAME,FIPS,COUNTY_NAME
Unionville,IA,Iowa,19007,Appanoose County
Numa,IA,Iowa,19007,Appanoose County
Cincinnati,IA,Iowa,19007,Appanoose County
Udell,IA,Iowa,19007,Appanoose County
Moulton,IA,Iowa,19007,Appanoose County
Gray,IA,Iowa,19009,Audubon County
Ross,IA,Iowa,19009,Audubon County
Kimballton,IA,Iowa,19009,Audubon County
Exira,IA,Iowa,19009,Audubon County
Hamlin,IA,Iowa,19009,Audubon County
Audubon,IA,Iowa,19009,Audubon County
Brayton,IA,Iowa,19009,Audubon County
Norway,IA,Iowa,19011,Benton County
Walford,IA,Iowa,19011,Benton County
Newhall,IA,Iowa,19011,Benton County
Atkins,IA,Iowa,19011,Benton County
Luzerne,IA,Iowa,19011,Benton County
Belle Plaine,IA,Iowa,19011,Benton County
Van Horne,IA,Iowa,19011,Benton County
Vinton,IA,Iowa,19011,Benton County
Shellsburg,IA,Iowa,19011,Benton County
Mount Auburn,IA,Iowa,19011,Benton County
Garrison,IA,Iowa,19011,Benton County
Blairstown,IA,Iowa,19011,Benton County
Urbana,IA,Iowa,19011,Benton County
Keystone,IA,Iowa,19011,Benton County
Watkins,IA,Iowa,19011,Benton County
Raymond,IA,Iowa,19013,Black Hawk County
Finchford,IA,Iowa,19013,Black Hawk County
Washburn,IA,Iowa,19013,Black Hawk County
Waterloo,IA,Iowa,19013,Black Hawk County
Voorhies,IA,Iowa,19013,Black Hawk County
Gilbertville,IA,Iowa,19013,Black Hawk County
Dunkerton,IA,Iowa,19013,Black Hawk County
La Porte City,IA,Iowa,19013,Black Hawk County
Cedar Falls,IA,Iowa,19013,Black Hawk County
Evansdale,IA,Iowa,19013,Black Hawk County
Hudson,IA,Iowa,19013,Black Hawk County
Elk Run Heights,IA,Iowa,19013,Black Hawk County
Fraser,IA,Iowa,19015,Boone County
Madrid,IA,Iowa,19015,Boone County
Ogden,IA,Iowa,19015,Boone County
Boone,IA,Iowa,19015,Boone County
Pilot Mound,IA,Iowa,19015,Boone County
Luther,IA,Iowa,19015,Boone County
Beaver,IA,Iowa,19015,Boone County
Moingona,IA,Iowa,19015,Boone County
Jordan,IA,Iowa,19015,Boone County
Boxholm,IA,Iowa,19015,Boone County
Berkley,IA,Iowa,19015,Boone County
Denver,IA,Iowa,19017,Bremer County
Plainfield,IA,Iowa,19017,Bremer County
Janesville,IA,Iowa,19017,Bremer County
Frederika,IA,Iowa,19017,Bremer County
Waverly,IA,Iowa,19017,Bremer County
Tripoli,IA,Iowa,19017,Bremer County
Bremer,IA,Iowa,19017,Bremer County
Sumner,IA,Iowa,19017,Bremer County
Readlyn,IA,Iowa,19017,Bremer County
Winthrop,IA,Iowa,19019,Buchanan County
Jesup,IA,Iowa,19019,Buchanan County
Rowley,IA,Iowa,19019,Buchanan County
Independence,IA,Iowa,19019,Buchanan County
Quasqueton,IA,Iowa,19019,Buchanan County
Aurora,IA,Iowa,19019,Buchanan County
Hazleton,IA,Iowa,19019,Buchanan County
Fairbank,IA,Iowa,19019,Buchanan County
Stanley,IA,Iowa,19019,Buchanan County
Brandon,IA,Iowa,19019,Buchanan County
Lamont,IA,Iowa,19019,Buchanan County
Albert City,IA,Iowa,19021,Buena Vista County
Newell,IA,Iowa,19021,Buena Vista County
Sioux Rapids,IA,Iowa,19021,Buena Vista County
Lakeside,IA,Iowa,19021,Buena Vista County
Marathon,IA,Iowa,19021,Buena Vista County
Linn Grove,IA,Iowa,19021,Buena Vista County
Alta,IA,Iowa,19021,Buena Vista County
Rembrandt,IA,Iowa,19021,Buena Vista County
Storm Lake,IA,Iowa,19021,Buena Vista County
Truesdale,IA,Iowa,19021,Buena Vista County
New Hartford,IA,Iowa,19023,Butler County
Greene,IA,Iowa,19023,Butler County
Shell Rock,IA,Iowa,19023,Butler County
Dumont,IA,Iowa,19023,Butler County
Aplington,IA,Iowa,19023,Butler County
Allison,IA,Iowa,19023,Butler County
Clarksville,IA,Iowa,19023,Butler County
Kesley,IA,Iowa,19023,Butler County
Packard,IA,Iowa,19023,Butler County
Parkersburg,IA,Iowa,19023,Butler County
Bristow,IA,Iowa,19023,Butler County
Aredale,IA,Iowa,19023,Butler County
Lake City,IA,Iowa,19025,Calhoun County
Pomeroy,IA,Iowa,19025,Calhoun County
Twin Lakes,IA,Iowa,19025,Calhoun County
Rockwell City,IA,Iowa,19025,Calhoun County
Yetter,IA,Iowa,19025,Calhoun County
Knierim,IA,Iowa,19025,Calhoun County
Manson,IA,Iowa,19025,Calhoun County
Rands,IA,Iowa,19025,Calhoun County
Knoke,IA,Iowa,19025,Calhoun County
Lohrville,IA,Iowa,19025,Calhoun County
Sherwood,IA,Iowa,19025,Calhoun County
Somers,IA,Iowa,19025,Calhoun County
Farnhamville,IA,Iowa,19025,Calhoun County
Jolley,IA,Iowa,19025,Calhoun County
Rinard,IA,Iowa,19025,Calhoun County
Ralston,IA,Iowa,19027,Carroll County
Manning,IA,Iowa,19027,Carroll County
Willey,IA,Iowa,19027,Carroll County
Dedham,IA,Iowa,19027,Carroll County
Breda,IA,Iowa,19027,Carroll County
Lidderdale,IA,Iowa,19027,Carroll County
Coon Rapids,IA,Iowa,19027,Carroll County
Carroll,IA,Iowa,19027,Carroll County
Lanesboro,IA,Iowa,19027,Carroll County
Glidden,IA,Iowa,19027,Carroll County
Arcadia,IA,Iowa,19027,Carroll County
Templeton,IA,Iowa,19027,Carroll County
Halbur,IA,Iowa,19027,Carroll County
Lyman,IA,Iowa,19029,Cass County
Wiota,IA,Iowa,19029,Cass County
Anita,IA,Iowa,19029,Cass County
Marne,IA,Iowa,19029,Cass County
Lewis,IA,Iowa,19029,Cass County
Cumberland,IA,Iowa,19029,Cass County
Massena,IA,Iowa,19029,Cass County
Griswold,IA,Iowa,19029,Cass County
Atlantic,IA,Iowa,19029,Cass County
West Branch,IA,Iowa,19031,Cedar County
Durant,IA,Iowa,19031,Cedar County
Massillon,IA,Iowa,19031,Cedar County
Tipton,IA,Iowa,19031,Cedar County
Rochester,IA,Iowa,19031,Cedar County
Downey,IA,Iowa,19031,Cedar County
Stanwood,IA,Iowa,19031,Cedar County
Clarence,IA,Iowa,19031,Cedar County
Sunbury,IA,Iowa,19031,Cedar County
Lowden,IA,Iowa,19031,Cedar County
Mechanicsville,IA,Iowa,19031,Cedar County
Bennett,IA,Iowa,19031,Cedar County
Dougherty,IA,Iowa,19033,Cerro Gordo County
Rockwell,IA,Iowa,19033,Cerro Gordo County
Burchinal,IA,Iowa,19033,Cerro Gordo County
Ventura,IA,Iowa,19033,Cerro Gordo County
Clear Lake,IA,Iowa,19033,Cerro Gordo County
Meservey,IA,Iowa,19033,Cerro Gordo County
Rock Falls,IA,Iowa,19033,Cerro Gordo County
Portland,IA,Iowa,19033,Cerro Gordo County
Thornton,IA,Iowa,19033,Cerro Gordo County
Mason City,IA,Iowa,19033,Cerro Gordo County
Swaledale,IA,Iowa,19033,Cerro Gordo County
Plymouth,IA,Iowa,19033,Cerro Gordo County
Washta,IA,Iowa,19035,Cherokee County
Quimby,IA,Iowa,19035,Cherokee County
Cherokee,IA,Iowa,19035,Cherokee County
Aurelia,IA,Iowa,19035,Cherokee County
Larrabee,IA,Iowa,19035,Cherokee County
Marcus,IA,Iowa,19035,Cherokee County
Meriden,IA,Iowa,19035,Cherokee County
Cleghorn,IA,Iowa,19035,Cherokee County
Nashua,IA,Iowa,19037,Chickasaw County
Bassett,IA,Iowa,19037,Chickasaw County
North Washington,IA,Iowa,19037,Chickasaw County
Jerico,IA,Iowa,19037,Chickasaw County
Fredericksburg,IA,Iowa,19037,Chickasaw County
Alta Vista,IA,Iowa,19037,Chickasaw County
Ionia,IA,Iowa,19037,Chickasaw County
New Hampton,IA,Iowa,19037,Chickasaw County
Lawler,IA,Iowa,19037,Chickasaw County
Murray,IA,Iowa,19039,Clarke County
Jamison,IA,Iowa,19039,Clarke County
Woodburn,IA,Iowa,19039,Clarke County
Osceola,IA,Iowa,19039,Clarke County
Webb,IA,Iowa,19041,Clay County
Gillett Grove,IA,Iowa,19041,Clay County
Dickens,IA,Iowa,19041,Clay County
Royal,IA,Iowa,19041,Clay County
Peterson,IA,Iowa,19041,Clay County
Fostoria,IA,Iowa,19041,Clay County
Langdon,IA,Iowa,19041,Clay County
Spencer,IA,Iowa,19041,Clay County
Rossie,IA,Iowa,19041,Clay County
Everly,IA,Iowa,19041,Clay County
Greenville,IA,Iowa,19041,Clay County
Littleport,IA,Iowa,19043,Clayton County
Elkader,IA,Iowa,19043,Clayton County
Marquette,IA,Iowa,19043,Clayton County
Guttenberg,IA,Iowa,19043,Clayton County
Strawberry Point,IA,Iowa,19043,Clayton County
Clayton,IA,Iowa,19043,Clayton County
North Buena Vista,IA,Iowa,19043,Clayton County
Edgewood,IA,Iowa,19043,Clayton County
Millville,IA,Iowa,19043,Clayton County
Gunder,IA,Iowa,19043,Clayton County
Elkport,IA,Iowa,19043,Clayton County
Garber,IA,Iowa,19043,Clayton County
Farmersburg,IA,Iowa,19043,Clayton County
Osterdock,IA,Iowa,19043,Clayton County
Garnavillo,IA,Iowa,19043,Clayton County
Monona,IA,Iowa,19043,Clayton County
Saint Olaf,IA,Iowa,19043,Clayton County
Volga,IA,Iowa,19043,Clayton County
McGregor,IA,Iowa,19043,Clayton County
Luana,IA,Iowa,19043,Clayton County
Charlotte,IA,Iowa,19045,Clinton County
Clinton,IA,Iowa,19045,Clinton County
Welton,IA,Iowa,19045,Clinton County
Calamus,IA,Iowa,19045,Clinton County
Low Moor,IA,Iowa,19045,Clinton County
Andover,IA,Iowa,19045,Clinton County
Delmar,IA,Iowa,19045,Clinton County
DeWitt,IA,Iowa,19045,Clinton County
Folletts,IA,Iowa,19045,Clinton County
Goose Lake,IA,Iowa,19045,Clinton County
Toronto,IA,Iowa,19045,Clinton County
Teeds Grove,IA,Iowa,19045,Clinton County
Grand Mound,IA,Iowa,19045,Clinton County
Wheatland,IA,Iowa,19045,Clinton County
Camanche,IA,Iowa,19045,Clinton County
Lost Nation,IA,Iowa,19045,Clinton County
Vail,IA,Iowa,19047,Crawford County
Boyer,IA,Iowa,19047,Crawford County
Kiron,IA,Iowa,19047,Crawford County
Westside,IA,Iowa,19047,Crawford County
Aspinwall,IA,Iowa,19047,Crawford County
Dow City,IA,Iowa,19047,Crawford County
Buck Grove,IA,Iowa,19047,Crawford County
Arion,IA,Iowa,19047,Crawford County
Denison,IA,Iowa,19047,Crawford County
Manilla,IA,Iowa,19047,Crawford County
Charter Oak,IA,Iowa,19047,Crawford County
Deloit,IA,Iowa,19047,Crawford County
Schleswig,IA,Iowa,19047,Crawford County
Ricketts,IA,Iowa,19047,Crawford County
Dexter,IA,Iowa,19049,Dallas County
Dallas Center,IA,Iowa,19049,Dallas County
Adel,IA,Iowa,19049,Dallas County
Bouton,IA,Iowa,19049,Dallas County
Woodward,IA,Iowa,19049,Dallas County
Van Meter,IA,Iowa,19049,Dallas County
Redfield,IA,Iowa,19049,Dallas County
De Soto,IA,Iowa,19049,Dallas County
Granger,IA,Iowa,19049,Dallas County
Minburn,IA,Iowa,19049,Dallas County
Linden,IA,Iowa,19049,Dallas County
Dawson,IA,Iowa,19049,Dallas County
Perry,IA,Iowa,19049,Dallas County
Waukee,IA,Iowa,19049,Dallas County
Drakesville,IA,Iowa,19051,Davis County
Floris,IA,Iowa,19051,Davis County
West Grove,IA,Iowa,19051,Davis County
Mark,IA,Iowa,19051,Davis County
Stiles,IA,Iowa,19051,Davis County
Pulaski,IA,Iowa,19051,Davis County
Belknap,IA,Iowa,19051,Davis County
Bloomfield,IA,Iowa,19051,Davis County
Troy,IA,Iowa,19051,Davis County
Garden Grove,IA,Iowa,19053,Decatur County
Van Wert,IA,Iowa,19053,Decatur County
Davis City,IA,Iowa,19053,Decatur County
Decatur City,IA,Iowa,19053,Decatur County
Pleasanton,IA,Iowa,19053,Decatur County
Le Roy,IA,Iowa,19053,Decatur County
Grand River,IA,Iowa,19053,Decatur County
Leon,IA,Iowa,19053,Decatur County
Lamoni,IA,Iowa,19053,Decatur County
Weldon,IA,Iowa,19053,Decatur County
Dundee,IA,Iowa,19055,Delaware County
Sand Springs,IA,Iowa,19055,Delaware County
Hopkinton,IA,Iowa,19055,Delaware County
Ryan,IA,Iowa,19055,Delaware County
Delhi,IA,Iowa,19055,Delaware County
Robinson,IA,Iowa,19055,Delaware County
Masonville,IA,Iowa,19055,Delaware County
Oneida,IA,Iowa,19055,Delaware County
Colesburg,IA,Iowa,19055,Delaware County
Manchester,IA,Iowa,19055,Delaware County
Delaware,IA,Iowa,19055,Delaware County
Greeley,IA,Iowa,19055,Delaware County
Earlville,IA,Iowa,19055,Delaware County
Burlington,IA,Iowa,19057,Des Moines County
Mediapolis,IA,Iowa,19057,Des Moines County
West Burlington,IA,Iowa,19057,Des Moines County
Danville,IA,Iowa,19057,Des Moines County
Beaverdale,IA,Iowa,19057,Des Moines County
Middletown,IA,Iowa,19057,Des Moines County
Pleasant Grove,IA,Iowa,19057,Des Moines County
Yarmouth,IA,Iowa,19057,Des Moines County
Okoboji,IA,Iowa,19059,Dickinson County
Terril,IA,Iowa,19059,Dickinson County
Orleans,IA,Iowa,19059,Dickinson County
Spirit Lake,IA,Iowa,19059,Dickinson County
Lake Park,IA,Iowa,19059,Dickinson County
West Okoboji,IA,Iowa,19059,Dickinson County
Milford,IA,Iowa,19059,Dickinson County
Superior,IA,Iowa,19059,Dickinson County
Arnolds Park,IA,Iowa,19059,Dickinson County
Wahpeton,IA,Iowa,19059,Dickinson County
Farley,IA,Iowa,19061,Dubuque County
Centralia,IA,Iowa,19061,Dubuque County
Worthington,IA,Iowa,19061,Dubuque County
Bankston,IA,Iowa,19061,Dubuque County
Rickardsville,IA,Iowa,19061,Dubuque County
Epworth,IA,Iowa,19061,Dubuque County
Dubuque,IA,Iowa,19061,Dubuque County
Sageville,IA,Iowa,19061,Dubuque County
Asbury,IA,Iowa,19061,Dubuque County
Key West,IA,Iowa,19061,Dubuque County
Zwingle,IA,Iowa,19061,Dubuque County
Dyersville,IA,Iowa,19061,Dubuque County
King,IA,Iowa,19061,Dubuque County
Holy Cross,IA,Iowa,19061,Dubuque County
Durango,IA,Iowa,19061,Dubuque County
Bernard,IA,Iowa,19061,Dubuque County
Peosta,IA,Iowa,19061,Dubuque County
Cascade,IA,Iowa,19061,Dubuque County
Graf,IA,Iowa,19061,Dubuque County
New Vienna,IA,Iowa,19061,Dubuque County
Balltown,IA,Iowa,19061,Dubuque County
Luxemburg,IA,Iowa,19061,Dubuque County
Sherrill,IA,Iowa,19061,Dubuque County
Wallingford,IA,Iowa,19063,Emmet County
Dolliver,IA,Iowa,19063,Emmet County
Huntington,IA,Iowa,19063,Emmet County
Gruver,IA,Iowa,19063,Emmet County
Armstrong,IA,Iowa,19063,Emmet County
Estherville,IA,Iowa,19063,Emmet County
Ringsted,IA,Iowa,19063,Emmet County
Halfa,IA,Iowa,19063,Emmet County
Saint Lucas,IA,Iowa,19065,Fayette County
Maynard,IA,Iowa,19065,Fayette County
Arlington,IA,Iowa,19065,Fayette County
West Union,IA,Iowa,19065,Fayette County
Westgate,IA,Iowa,19065,Fayette County
Fayette,IA,Iowa,19065,Fayette County
Donnan,IA,Iowa,19065,Fayette County
Waucoma,IA,Iowa,19065,Fayette County
Clermont,IA,Iowa,19065,Fayette County
Elgin,IA,Iowa,19065,Fayette County
Oelwein,IA,Iowa,19065,Fayette County
Randalia,IA,Iowa,19065,Fayette County
Eldorado,IA,Iowa,19065,Fayette County
Hawkeye,IA,Iowa,19065,Fayette County
Wadena,IA,Iowa,19065,Fayette County
Charles City,IA,Iowa,19067,Floyd County
Colwell,IA,Iowa,19067,Floyd County
Roseville,IA,Iowa,19067,Floyd County
Nora Springs,IA,Iowa,19067,Floyd County
Rockford,IA,Iowa,19067,Floyd County
Floyd,IA,Iowa,19067,Floyd County
Marble Rock,IA,Iowa,19067,Floyd County
Rudd,IA,Iowa,19067,Floyd County
Sheffield,IA,Iowa,19069,Franklin County
Coulter,IA,Iowa,19069,Franklin County
Alexander,IA,Iowa,19069,Franklin County
Faulkner,IA,Iowa,19069,Franklin County
Hansell,IA,Iowa,19069,Franklin County
Latimer,IA,Iowa,19069,Franklin County
Hampton,IA,Iowa,19069,Franklin County
Geneva,IA,Iowa,19069,Franklin County
Chapin,IA,Iowa,19069,Franklin County
Bradford,IA,Iowa,19069,Franklin County
Popejoy,IA,Iowa,19069,Franklin County
Imogene,IA,Iowa,19071,Fremont County
Riverton,IA,Iowa,19071,Fremont County
Percival,IA,Iowa,19071,Fremont County
Thurman,IA,Iowa,19071,Fremont County
Anderson,IA,Iowa,19071,Fremont County
Sidney,IA,Iowa,19071,Fremont County
Tabor,IA,Iowa,19071,Fremont County
Hamburg,IA,Iowa,19071,Fremont County
Farragut,IA,Iowa,19071,Fremont County
Randolph,IA,Iowa,19071,Fremont County
Bartlett,IA,Iowa,19071,Fremont County
Paton,IA,Iowa,19073,Greene County
Jefferson,IA,Iowa,19073,Greene County
Scranton,IA,Iowa,19073,Greene County
Cooper,IA,Iowa,19073,Greene County
Grand Junction,IA,Iowa,19073,Greene County
Farlin,IA,Iowa,19073,Greene County
Dana,IA,Iowa,19073,Greene County
Rippey,IA,Iowa,19073,Greene County
Churdan,IA,Iowa,19073,Greene County
Holland,IA,Iowa,19075,Grundy County
Wellsburg,IA,Iowa,19075,Grundy County
Dike,IA,Iowa,19075,Grundy County
Morrison,IA,Iowa,19075,Grundy County
Conrad,IA,Iowa,19075,Grundy County
Beaman,IA,Iowa,19075,Grundy County
Grundy Center,IA,Iowa,19075,Grundy County
Stout,IA,Iowa,19075,Grundy County
Reinbeck,IA,Iowa,19075,Grundy County
Bayard,IA,Iowa,19077,Guthrie County
Casey,IA,Iowa,19077,Guthrie County
Yale,IA,Iowa,19077,Guthrie County
Guthrie Center,IA,Iowa,19077,Guthrie County
Monteith,IA,Iowa,19077,Guthrie County
Diamondhead Lake,IA,Iowa,19077,Guthrie County
Panora,IA,Iowa,19077,Guthrie County
Stuart,IA,Iowa,19077,Guthrie County
Lake Panorama,IA,Iowa,19077,Guthrie County
Menlo,IA,Iowa,19077,Guthrie County
Adair,IA,Iowa,19077,Guthrie County
Jamaica,IA,Iowa,19077,Guthrie County
Bagley,IA,Iowa,19077,Guthrie County
Stanhope,IA,Iowa,19079,Hamilton County
Blairsburg,IA,Iowa,19079,Hamilton County
Williams,IA,Iowa,19079,Hamilton County
Webster City,IA,Iowa,19079,Hamilton County
Randall,IA,Iowa,19079,Hamilton County
Kamrar,IA,Iowa,19079,Hamilton County
Stratford,IA,Iowa,19079,Hamilton County
Jewell,IA,Iowa,19079,Hamilton County
Ellsworth,IA,Iowa,19079,Hamilton County
Klemme,IA,Iowa,19081,Hancock County
Hayfield,IA,Iowa,19081,Hancock County
Kanawha,IA,Iowa,19081,Hancock County
Hutchins,IA,Iowa,19081,Hancock County
Duncan,IA,Iowa,19081,Hancock County
Corwith,IA,Iowa,19081,Hancock County
Garner,IA,Iowa,19081,Hancock County
Miller,IA,Iowa,19081,Hancock County
Goodell,IA,Iowa,19081,Hancock County
Stilson,IA,Iowa,19081,Hancock County
Crystal Lake,IA,Iowa,19081,Hancock County
Woden,IA,Iowa,19081,Hancock County
Britt,IA,Iowa,19081,Hancock County
Alden,IA,Iowa,19083,Hardin County
Steamboat Rock,IA,Iowa,19083,Hardin County
New Providence,IA,Iowa,19083,Hardin County
Buckeye,IA,Iowa,19083,Hardin County
Whitten,IA,Iowa,19083,Hardin County
Union,IA,Iowa,19083,Hardin County
Radcliffe,IA,Iowa,19083,Hardin County
Gifford,IA,Iowa,19083,Hardin County
Garden City,IA,Iowa,19083,Hardin County
Owasa,IA,Iowa,19083,Hardin County
Ackley,IA,Iowa,19083,Hardin County
Iowa Falls,IA,Iowa,19083,Hardin County
Hubbard,IA,Iowa,19083,Hardin County
Eldora,IA,Iowa,19083,Hardin County
Pisgah,IA,Iowa,19085,Harrison County
Magnolia,IA,Iowa,19085,Harrison County
Missouri Valley,IA,Iowa,19085,Harrison County
River Sioux,IA,Iowa,19085,Harrison County
Logan,IA,Iowa,19085,Harrison County
California Junction,IA,Iowa,19085,Harrison County
Persia,IA,Iowa,19085,Harrison County
Modale,IA,Iowa,19085,Harrison County
Dunlap,IA,Iowa,19085,Harrison County
Mondamin,IA,Iowa,19085,Harrison County
Little Sioux,IA,Iowa,19085,Harrison County
Woodbine,IA,Iowa,19085,Harrison County
Wayland,IA,Iowa,19087,Henry County
Salem,IA,Iowa,19087,Henry County
Mount Pleasant,IA,Iowa,19087,Henry County
Mount Union,IA,Iowa,19087,Henry County
Coppock,IA,Iowa,19087,Henry County
Rome,IA,Iowa,19087,Henry County
Winfield,IA,Iowa,19087,Henry County
Swedesburg,IA,Iowa,19087,Henry County
Trenton,IA,Iowa,19087,Henry County
New London,IA,Iowa,19087,Henry County
Westwood,IA,Iowa,19087,Henry County
Olds,IA,Iowa,19087,Henry County
Hillsboro,IA,Iowa,19087,Henry County
Riceville,IA,Iowa,19089,Howard County
Cresco,IA,Iowa,19089,Howard County
Lime Springs,IA,Iowa,19089,Howard County
Lourdes,IA,Iowa,19089,Howard County
Schley,IA,Iowa,19089,Howard County
Elma,IA,Iowa,19089,Howard County
Protivin,IA,Iowa,19089,Howard County
Chester,IA,Iowa,19089,Howard County
Saratoga,IA,Iowa,19089,Howard County
Hardy,IA,Iowa,19091,Humboldt County
Thor,IA,Iowa,19091,Humboldt County
Livermore,IA,Iowa,19091,Humboldt County
Pioneer,IA,Iowa,19091,Humboldt County
Ottosen,IA,Iowa,19091,Humboldt County
Bode,IA,Iowa,19091,Humboldt County
Humboldt,IA,Iowa,19091,Humboldt County
Rutland,IA,Iowa,19091,Humboldt County
Renwick,IA,Iowa,19091,Humboldt County
Bradgate,IA,Iowa,19091,Humboldt County
Dakota City,IA,Iowa,19091,Humboldt County
Gilmore City,IA,Iowa,19091,Humboldt County
Arthur,IA,Iowa,19093,Ida County
Galva,IA,Iowa,19093,Ida County
Holstein,IA,Iowa,19093,Ida County
Battle Creek,IA,Iowa,19093,Ida County
Ida Grove,IA,Iowa,19093,Ida County
West Amana,IA,Iowa,19095,Iowa County
South Amana,IA,Iowa,19095,Iowa County
Victor,IA,Iowa,19095,Iowa County
Ladora,IA,Iowa,19095,Iowa County
North English,IA,Iowa,19095,Iowa County
Middle Amana,IA,Iowa,19095,Iowa County
Conroy,IA,Iowa,19095,Iowa County
Millersburg,IA,Iowa,19095,Iowa County
High Amana,IA,Iowa,19095,Iowa County
Homestead,IA,Iowa,19095,Iowa County
Marengo,IA,Iowa,19095,Iowa County
Amana,IA,Iowa,19095,Iowa County
Parnell,IA,Iowa,19095,Iowa County
East Amana,IA,Iowa,19095,Iowa County
Williamsburg,IA,Iowa,19095,Iowa County
Koszta,IA,Iowa,19095,Iowa County
Green Island,IA,Iowa,19097,Jackson County
La Motte,IA,Iowa,19097,Jackson County
Baldwin,IA,Iowa,19097,Jackson County
Miles,IA,Iowa,19097,Jackson County
Sabula,IA,Iowa,19097,Jackson County
Preston,IA,Iowa,19097,Jackson County
Springbrook,IA,Iowa,19097,Jackson County
Hurstville,IA,Iowa,19097,Jackson County
